ts_recv,ts_event,rtype,publisher_id,instrument_id,action,side,depth,price,size,flags,ts_in_delta,sequence,bid_px_00,bid_sz_00,bid_ct_00,ask_px_00,ask_sz_00,ask_ct_00,bid_px_01,bid_sz_01,bid_ct_01,ask_px_01,ask_sz_01,ask_ct_01,bid_px_02,bid_sz_02,bid_ct_02,ask_px_02,ask_sz_02,ask_ct_02,bid_px_03,bid_sz_03,bid_ct_03,ask_px_03,ask_sz_03,ask_ct_03,bid_px_04,bid_sz_04,bid_ct_04,ask_px_04,ask_sz_04,ask_ct_04,bid_px_05,bid_sz_05,bid_ct_05,ask_px_05,ask_sz_05,ask_ct_05,bid_px_06,bid_sz_06,bid_ct_06,ask_px_06,ask_sz_06,ask_ct_06,bid_px_07,bid_sz_07,bid_ct_07,ask_px_07,ask_sz_07,ask_ct_07,bid_px_08,bid_sz_08,bid_ct_08,ask_px_08,ask_sz_08,ask_ct_08,bid_px_09,bid_sz_09,bid_ct_09,ask_px_09,ask_sz_09,ask_ct_09,symbol,order_id
2025-07-17T16:12:58.422247877Z,2025-07-17T16:12:58.422073305Z,10,2,1108,A,A,0,14.81,100,128,174572,282289747,13.11,100,1,13.73,2,1,12.98,200,2,13.74,100,1,12.92,2,1,14.00,100,1,12.86,100,1,14.26,100,1,12.73,100,1,14.27,100,1,12.71,100,1,14.35,100,1,12.50,700,1,14.40,200,2,12.46,100,1,14.42,200,2,12.43,700,1,14.48,700,1,12.42,700,1,14.54,700,1,ARL,339202805
2025-07-17T16:12:58.424958370Z,2025-07-17T16:12:58.424789366Z,10,2,1108,C,A,0,14.40,100,0,169004,282290622,13.11,100,1,13.73,2,1,12.98,200,2,13.74,100,1,12.92,2,1,14.00,100,1,12.86,100,1,14.26,100,1,12.73,100,1,14.27,100,1,12.71,100,1,14.35,100,1,12.50,700,1,14.40,100,1,12.46,100,1,14.42,200,2,12.43,700,1,14.48,700,1,12.42,700,1,14.54,700,1,ARL,338139585
2025-07-17T16:12:58.424958370Z,2025-07-17T16:12:58.424789366Z,10,2,1108,A,A,0,14.57,100,128,169004,282290622,13.11,100,1,13.73,2,1,12.98,200,2,13.74,100,1,12.92,2,1,14.00,100,1,12.86,100,1,14.26,100,1,12.73,100,1,14.27,100,1,12.71,100,1,14.35,100,1,12.50,700,1,14.40,100,1,12.46,100,1,14.42,200,2,12.43,700,1,14.48,700,1,12.42,700,1,14.54,700,1,ARL,339203693
2025-07-17T16:12:58.425450176Z,2025-07-17T16:12:58.425283932Z,10,2,1108,C,A,0,14.40,100,0,166244,282290769,13.11,100,1,13.73,2,1,12.98,200,2,13.74,100,1,12.92,2,1,14.00,100,1,12.86,100,1,14.26,100,1,12.73,100,1,14.27,100,1,12.71,100,1,14.35,100,1,12.50,700,1,14.42,200,2,12.46,100,1,14.48,700,1,12.43,700,1,14.54,700,1,12.42,700,1,14.56,700,1,ARL,338139601
2025-07-17T16:12:58.425450176Z,2025-07-17T16:12:58.425283932Z,10,2,1108,A,A,0,14.57,100,128,166244,282290769,13.11,100,1,13.73,2,1,12.98,200,2,13.74,100,1,12.92,2,1,14.00,100,1,12.86,100,1,14.26,100,1,12.73,100,1,14.27,100,1,12.71,100,1,14.35,100,1,12.50,700,1,14.42,200,2,12.46,100,1,14.48,700,1,12.43,700,1,14.54,700,1,12.42,700,1,14.56,700,1,ARL,339203897
2025-07-17T16:12:58.426423622Z,2025-07-17T16:12:58.426258092Z,10,2,1108,C,A,0,14.26,100,130,165530,282290946,13.11,100,1,13.73,2,1,12.98,200,2,13.74,100,1,12.92,2,1,14.00,100,1,12.86,100,1,14.27,100,1,12.73,100,1,14.35,100,1,12.71,100,1,14.42,200,2,12.50,700,1,14.48,700,1,12.46,100,1,14.54,700,1,12.43,700,1,14.56,700,1,12.42,700,1,14.57,200,2,ARL,339111189
2025-07-17T16:12:58.426544477Z,2025-07-17T16:12:58.426378483Z,10,2,1108,A,A,0,14.53,100,130,165994,282290959,13.11,100,1,13.73,2,1,12.98,200,2,13.74,100,1,12.92,2,1,14.00,100,1,12.86,100,1,14.27,100,1,12.73,100,1,14.35,100,1,12.71,100,1,14.42,200,2,12.50,700,1,14.48,700,1,12.46,100,1,14.53,100,1,12.43,700,1,14.54,700,1,12.42,700,1,14.56,700,1,ARL,339204077
2025-07-17T16:12:58.430830694Z,2025-07-17T16:12:58.430665639Z,10,2,1108,C,A,0,13.74,100,130,165055,282291933,13.11,100,1,13.73,2,1,12.98,200,2,14.00,100,1,12.92,2,1,14.27,100,1,12.86,100,1,14.35,100,1,12.73,100,1,14.42,200,2,12.71,100,1,14.48,700,1,12.50,700,1,14.53,100,1,12.46,100,1,14.54,700,1,12.43,700,1,14.56,700,1,12.42,700,1,14.57,200,2,ARL,339111029
2025-07-17T16:12:58.430888526Z,2025-07-17T16:12:58.430720526Z,10,2,1108,A,A,0,14.01,100,128,168000,282291946,13.11,100,1,13.73,2,1,12.98,200,2,14.00,100,1,12.92,2,1,14.01,100,1,12.86,100,1,14.27,100,1,12.73,100,1,14.35,100,1,12.71,100,1,14.42,200,2,12.50,700,1,14.48,700,1,12.46,100,1,14.53,100,1,12.43,700,1,14.54,700,1,12.42,700,1,14.56,700,1,ARL,339205213
2025-07-17T16:12:58.432901795Z,2025-07-17T16:12:58.432736189Z,10,2,1108,C,A,0,14.82,100,0,165606,282292390,13.11,100,1,13.73,2,1,12.98,200,2,14.00,100,1,12.92,2,1,14.01,100,1,12.86,100,1,14.27,100,1,12.73,100,1,14.35,100,1,12.71,100,1,14.42,200,2,12.50,700,1,14.48,700,1,12.46,100,1,14.53,100,1,12.43,700,1,14.54,700,1,12.42,700,1,14.56,700,1,ARL,339111005
2025-07-17T16:12:58.432901795Z,2025-07-17T16:12:58.432736189Z,10,2,1108,A,A,0,15.38,100,130,165606,282292390,13.11,100,1,13.73,2,1,12.98,200,2,14.00,100,1,12.92,2,1,14.01,100,1,12.86,100,1,14.27,100,1,12.73,100,1,14.35,100,1,12.71,100,1,14.42,200,2,12.50,700,1,14.48,700,1,12.46,100,1,14.53,100,1,12.43,700,1,14.54,700,1,12.42,700,1,14.56,700,1,ARL,339206141
2025-07-17T16:12:58.438073339Z,2025-07-17T16:12:58.437907652Z,10,2,1108,C,B,0,12.92,2,0,165687,282292938,13.11,100,1,13.73,2,1,12.98,200,2,14.00,100,1,12.86,100,1,14.01,100,1,12.73,100,1,14.27,100,1,12.71,100,1,14.35,100,1,12.50,700,1,14.42,200,2,12.46,100,1,14.48,700,1,12.43,700,1,14.53,100,1,12.42,700,1,14.54,700,1,12.37,700,1,14.56,700,1,ARL,338044113
2025-07-17T16:12:58.438073339Z,2025-07-17T16:12:58.437907652Z,10,2,1108,A,B,0,13.02,2,130,165687,282292938,13.11,100,1,13.73,2,1,13.02,2,1,14.00,100,1,12.98,200,2,14.01,100,1,12.86,100,1,14.27,100,1,12.73,100,1,14.35,100,1,12.71,100,1,14.42,200,2,12.50,700,1,14.48,700,1,12.46,100,1,14.53,100,1,12.43,700,1,14.54,700,1,12.42,700,1,14.56,700,1,ARL,339207125
2025-07-17T16:12:58.438076762Z,2025-07-17T16:12:58.437911392Z,10,2,1108,C,A,0,13.73,2,0,165370,282292939,13.11,100,1,14.00,100,1,13.02,2,1,14.01,100,1,12.98,200,2,14.27,100,1,12.86,100,1,14.35,100,1,12.73,100,1,14.42,200,2,12.71,100,1,14.48,700,1,12.50,700,1,14.53,100,1,12.46,100,1,14.54,700,1,12.43,700,1,14.56,700,1,12.42,700,1,14.57,200,2,ARL,339110993
2025-07-17T16:12:58.438076762Z,2025-07-17T16:12:58.437911392Z,10,2,1108,A,A,0,13.98,2,130,165370,282292939,13.11,100,1,13.98,2,1,13.02,2,1,14.00,100,1,12.98,200,2,14.01,100,1,12.86,100,1,14.27,100,1,12.73,100,1,14.35,100,1,12.71,100,1,14.42,200,2,12.50,700,1,14.48,700,1,12.46,100,1,14.53,100,1,12.43,700,1,14.54,700,1,12.42,700,1,14.56,700,1,ARL,339207129
2025-07-17T16:12:58.438843944Z,2025-07-17T16:12:58.438678961Z,10,2,1108,C,A,0,14.01,100,130,164983,282293023,13.11,100,1,13.98,2,1,13.02,2,1,14.00,100,1,12.98,200,2,14.27,100,1,12.86,100,1,14.35,100,1,12.73,100,1,14.42,200,2,12.71,100,1,14.48,700,1,12.50,700,1,14.53,100,1,12.46,100,1,14.54,700,1,12.43,700,1,14.56,700,1,12.42,700,1,14.57,200,2,ARL,339205213
2025-07-17T16:12:58.438894336Z,2025-07-17T16:12:58.438728994Z,10,2,1108,A,A,0,14.24,100,130,165342,282293026,13.11,100,1,13.98,2,1,13.02,2,1,14.00,100,1,12.98,200,2,14.24,100,1,12.86,100,1,14.27,100,1,12.73,100,1,14.35,100,1,12.71,100,1,14.42,200,2,12.50,700,1,14.48,700,1,12.46,100,1,14.53,100,1,12.43,700,1,14.54,700,1,12.42,700,1,14.56,700,1,ARL,339207197
2025-07-17T16:12:58.441834497Z,2025-07-17T16:12:58.441669159Z,10,2,1108,C,A,0,14.42,100,0,165338,282293191,13.11,100,1,13.98,2,1,13.02,2,1,14.00,100,1,12.98,200,2,14.24,100,1,12.86,100,1,14.27,100,1,12.73,100,1,14.35,100,1,12.71,100,1,14.42,100,1,12.50,700,1,14.48,700,1,12.46,100,1,14.53,100,1,12.43,700,1,14.54,700,1,12.42,700,1,14.56,700,1,ARL,339110981
2025-07-17T16:12:58.441834497Z,2025-07-17T16:12:58.441669159Z,10,2,1108,A,A,0,14.96,100,130,165338,282293191,13.11,100,1,13.98,2,1,13.02,2,1,14.00,100,1,12.98,200,2,14.24,100,1,12.86,100,1,14.27,100,1,12.73,100,1,14.35,100,1,12.71,100,1,14.42,100,1,12.50,700,1,14.48,700,1,12.46,100,1,14.53,100,1,12.43,700,1,14.54,700,1,12.42,700,1,14.56,700,1,ARL,339207505
2025-07-17T16:12:58.454376675Z,2025-07-17T16:12:58.454211242Z,10,2,1108,C,A,0,17.11,100,0,165433,282293811,13.11,100,1,13.98,2,1,13.02,2,1,14.00,100,1,12.98,200,2,14.24,100,1,12.86,100,1,14.27,100,1,12.73,100,1,14.35,100,1,12.71,100,1,14.42,100,1,12.50,700,1,14.48,700,1,12.46,100,1,14.53,100,1,12.43,700,1,14.54,700,1,12.42,700,1,14.56,700,1,ARL,339111097
2025-07-17T16:12:58.454376675Z,2025-07-17T16:12:58.454211242Z,10,2,1108,A,A,0,17.76,100,130,165433,282293811,13.11,100,1,13.98,2,1,13.02,2,1,14.00,100,1,12.98,200,2,14.24,100,1,12.86,100,1,14.27,100,1,12.73,100,1,14.35,100,1,12.71,100,1,14.42,100,1,12.50,700,1,14.48,700,1,12.46,100,1,14.53,100,1,12.43,700,1,14.54,700,1,12.42,700,1,14.56,700,1,ARL,339208377
2025-07-17T16:12:58.472292476Z,2025-07-17T16:12:58.472126777Z,10,2,1108,C,A,0,15.50,100,0,165699,282294411,13.11,100,1,13.98,2,1,13.02,2,1,14.00,100,1,12.98,200,2,14.24,100,1,12.86,100,1,14.27,100,1,12.73,100,1,14.35,100,1,12.71,100,1,14.42,100,1,12.50,700,1,14.48,700,1,12.46,100,1,14.53,100,1,12.43,700,1,14.54,700,1,12.42,700,1,14.56,700,1,ARL,339111149
2025-07-17T16:12:58.472292476Z,2025-07-17T16:12:58.472126777Z,10,2,1108,A,A,0,16.08,100,130,165699,282294411,13.11,100,1,13.98,2,1,13.02,2,1,14.00,100,1,12.98,200,2,14.24,100,1,12.86,100,1,14.27,100,1,12.73,100,1,14.35,100,1,12.71,100,1,14.42,100,1,12.50,700,1,14.48,700,1,12.46,100,1,14.53,100,1,12.43,700,1,14.54,700,1,12.42,700,1,14.56,700,1,ARL,339209241
2025-07-17T16:12:58.472624779Z,2025-07-17T16:12:58.472458830Z,10,2,1108,C,A,0,14.81,100,0,165949,282294423,13.11,100,1,13.98,2,1,13.02,2,1,14.00,100,1,12.98,200,2,14.24,100,1,12.86,100,1,14.27,100,1,12.73,100,1,14.35,100,1,12.71,100,1,14.42,100,1,12.50,700,1,14.48,700,1,12.46,100,1,14.53,100,1,12.43,700,1,14.54,700,1,12.42,700,1,14.56,700,1,ARL,339202805
2025-07-17T16:12:58.472624779Z,2025-07-17T16:12:58.472458830Z,10,2,1108,A,A,0,15.04,100,130,165949,282294423,13.11,100,1,13.98,2,1,13.02,2,1,14.00,100,1,12.98,200,2,14.24,100,1,12.86,100,1,14.27,100,1,12.73,100,1,14.35,100,1,12.71,100,1,14.42,100,1,12.50,700,1,14.48,700,1,12.46,100,1,14.53,100,1,12.43,700,1,14.54,700,1,12.42,700,1,14.56,700,1,ARL,339209257
2025-07-17T16:12:58.571845708Z,2025-07-17T16:12:58.571679985Z,10,2,1108,C,A,0,14.82,100,0,165723,282298942,13.11,100,1,13.98,2,1,13.02,2,1,14.00,100,1,12.98,200,2,14.24,100,1,12.86,100,1,14.27,100,1,12.73,100,1,14.35,100,1,12.71,100,1,14.42,100,1,12.50,700,1,14.48,700,1,12.46,100,1,14.53,100,1,12.43,700,1,14.54,700,1,12.42,700,1,14.56,700,1,ARL,339112981
2025-07-17T16:12:58.571845708Z,2025-07-17T16:12:58.571679985Z,10,2,1108,A,A,0,15.38,100,130,165723,282298942,13.11,100,1,13.98,2,1,13.02,2,1,14.00,100,1,12.98,200,2,14.24,100,1,12.86,100,1,14.27,100,1,12.73,100,1,14.35,100,1,12.71,100,1,14.42,100,1,12.50,700,1,14.48,700,1,12.46,100,1,14.53,100,1,12.43,700,1,14.54,700,1,12.42,700,1,14.56,700,1,ARL,339215205
2025-07-17T16:12:58.619404102Z,2025-07-17T16:12:58.619238614Z,10,2,1108,C,A,0,14.42,100,0,165488,282299781,13.11,100,1,13.98,2,1,13.02,2,1,14.00,100,1,12.98,200,2,14.24,100,1,12.86,100,1,14.27,100,1,12.73,100,1,14.35,100,1,12.71,100,1,14.48,700,1,12.50,700,1,14.53,100,1,12.46,100,1,14.54,700,1,12.43,700,1,14.56,700,1,12.42,700,1,14.57,200,2,ARL,339112945
2025-07-17T16:12:58.619404102Z,2025-07-17T16:12:58.619238614Z,10,2,1108,A,A,0,14.96,100,130,165488,282299781,13.11,100,1,13.98,2,1,13.02,2,1,14.00,100,1,12.98,200,2,14.24,100,1,12.86,100,1,14.27,100,1,12.73,100,1,14.35,100,1,12.71,100,1,14.48,700,1,12.50,700,1,14.53,100,1,12.46,100,1,14.54,700,1,12.43,700,1,14.56,700,1,12.42,700,1,14.57,200,2,ARL,339216161
2025-07-17T16:12:58.986093948Z,2025-07-17T16:12:58.985928594Z,10,2,1108,C,B,0,13.02,2,0,165354,282305386,13.11,100,1,13.98,2,1,12.98,200,2,14.00,100,1,12.86,100,1,14.24,100,1,12.73,100,1,14.27,100,1,12.71,100,1,14.35,100,1,12.50,700,1,14.48,700,1,12.46,100,1,14.53,100,1,12.43,700,1,14.54,700,1,12.42,700,1,14.56,700,1,12.37,700,1,14.57,200,2,ARL,339207125
2025-07-17T16:12:58.986093948Z,2025-07-17T16:12:58.985928594Z,10,2,1108,A,B,0,12.86,2,130,165354,282305386,13.11,100,1,13.98,2,1,12.98,200,2,14.00,100,1,12.86,102,2,14.24,100,1,12.73,100,1,14.27,100,1,12.71,100,1,14.35,100,1,12.50,700,1,14.48,700,1,12.46,100,1,14.53,100,1,12.43,700,1,14.54,700,1,12.42,700,1,14.56,700,1,12.37,700,1,14.57,200,2,ARL,339222617
2025-07-17T16:12:59.063108412Z,2025-07-17T16:12:59.062943193Z,10,2,1108,A,A,0,13.99,100,130,165219,282306400,13.11,100,1,13.98,2,1,12.98,200,2,13.99,100,1,12.86,102,2,14.00,100,1,12.73,100,1,14.24,100,1,12.71,100,1,14.27,100,1,12.50,700,1,14.35,100,1,12.46,100,1,14.48,700,1,12.43,700,1,14.53,100,1,12.42,700,1,14.54,700,1,12.37,700,1,14.56,700,1,ARL,339224109
2025-07-17T16:12:59.082855570Z,2025-07-17T16:12:59.082690430Z,10,2,1108,C,A,0,14.00,100,130,165140,282307908,13.11,100,1,13.98,2,1,12.98,200,2,13.99,100,1,12.86,102,2,14.24,100,1,12.73,100,1,14.27,100,1,12.71,100,1,14.35,100,1,12.50,700,1,14.48,700,1,12.46,100,1,14.53,100,1,12.43,700,1,14.54,700,1,12.42,700,1,14.56,700,1,12.37,700,1,14.57,200,2,ARL,339133353
2025-07-17T16:12:59.082856640Z,2025-07-17T16:12:59.082691385Z,10,2,1108,A,A,0,14.53,100,130,165255,282307909,13.11,100,1,13.98,2,1,12.98,200,2,13.99,100,1,12.86,102,2,14.24,100,1,12.73,100,1,14.27,100,1,12.71,100,1,14.35,100,1,12.50,700,1,14.48,700,1,12.46,100,1,14.53,200,2,12.43,700,1,14.54,700,1,12.42,700,1,14.56,700,1,12.37,700,1,14.57,200,2,ARL,339225769
2025-07-17T16:12:59.088794570Z,2025-07-17T16:12:59.088629294Z,10,2,1108,A,A,0,14.81,100,130,165276,282308093,13.11,100,1,13.98,2,1,12.98,200,2,13.99,100,1,12.86,102,2,14.24,100,1,12.73,100,1,14.27,100,1,12.71,100,1,14.35,100,1,12.50,700,1,14.48,700,1,12.46,100,1,14.53,200,2,12.43,700,1,14.54,700,1,12.42,700,1,14.56,700,1,12.37,700,1,14.57,200,2,ARL,339225885
2025-07-17T16:12:59.088808117Z,2025-07-17T16:12:59.088642718Z,10,2,1108,C,A,0,14.27,100,130,165399,282308094,13.11,100,1,13.98,2,1,12.98,200,2,13.99,100,1,12.86,102,2,14.24,100,1,12.73,100,1,14.35,100,1,12.71,100,1,14.48,700,1,12.50,700,1,14.53,200,2,12.46,100,1,14.54,700,1,12.43,700,1,14.56,700,1,12.42,700,1,14.57,200,2,12.37,700,1,14.68,700,1,ARL,339126221
2025-07-17T16:12:59.092927842Z,2025-07-17T16:12:59.092762564Z,10,2,1108,C,A,0,14.35,100,130,165278,282308154,13.11,100,1,13.98,2,1,12.98,200,2,13.99,100,1,12.86,102,2,14.24,100,1,12.73,100,1,14.48,700,1,12.71,100,1,14.53,200,2,12.50,700,1,14.54,700,1,12.46,100,1,14.56,700,1,12.43,700,1,14.57,200,2,12.42,700,1,14.68,700,1,12.37,700,1,14.81,100,1,ARL,339202733
2025-07-17T16:12:59.093278915Z,2025-07-17T16:12:59.093113488Z,10,2,1108,A,A,0,14.60,100,130,165427,282308163,13.11,100,1,13.98,2,1,12.98,200,2,13.99,100,1,12.86,102,2,14.24,100,1,12.73,100,1,14.48,700,1,12.71,100,1,14.53,200,2,12.50,700,1,14.54,700,1,12.46,100,1,14.56,700,1,12.43,700,1,14.57,200,2,12.42,700,1,14.60,100,1,12.37,700,1,14.68,700,1,ARL,339226021
2025-07-17T16:12:59.430486012Z,2025-07-17T16:12:59.430320610Z,10,2,1108,C,A,0,14.53,100,0,165402,282313368,13.11,100,1,13.98,2,1,12.98,200,2,13.99,100,1,12.86,102,2,14.24,100,1,12.73,100,1,14.48,700,1,12.71,100,1,14.53,100,1,12.50,700,1,14.54,700,1,12.46,100,1,14.56,700,1,12.43,700,1,14.57,200,2,12.42,700,1,14.60,100,1,12.37,700,1,14.68,700,1,ARL,339204077
2025-07-17T16:12:59.430486012Z,2025-07-17T16:12:59.430320610Z,10,2,1108,A,A,0,14.77,100,130,165402,282313368,13.11,100,1,13.98,2,1,12.98,200,2,13.99,100,1,12.86,102,2,14.24,100,1,12.73,100,1,14.48,700,1,12.71,100,1,14.53,100,1,12.50,700,1,14.54,700,1,12.46,100,1,14.56,700,1,12.43,700,1,14.57,200,2,12.42,700,1,14.60,100,1,12.37,700,1,14.68,700,1,ARL,339232213
2025-07-17T16:13:04.825902166Z,2025-07-17T16:13:04.825736034Z,10,2,1108,A,A,0,13.66,15,128,166132,282392593,13.11,100,1,13.66,15,1,12.98,200,2,13.98,2,1,12.86,102,2,13.99,100,1,12.73,100,1,14.24,100,1,12.71,100,1,14.48,700,1,12.50,700,1,14.53,100,1,12.46,100,1,14.54,700,1,12.43,700,1,14.56,700,1,12.42,700,1,14.57,200,2,12.37,700,1,14.60,100,1,ARL,339332865
2025-07-17T16:13:06.189275812Z,2025-07-17T16:13:06.189110140Z,10,2,1108,C,B,0,12.86,2,0,165672,282411935,13.11,100,1,13.66,15,1,12.98,200,2,13.98,2,1,12.86,100,1,13.99,100,1,12.73,100,1,14.24,100,1,12.71,100,1,14.48,700,1,12.50,700,1,14.53,100,1,12.46,100,1,14.54,700,1,12.43,700,1,14.56,700,1,12.42,700,1,14.57,200,2,12.37,700,1,14.60,100,1,ARL,339222617
2025-07-17T16:13:06.189275812Z,2025-07-17T16:13:06.189110140Z,10,2,1108,A,B,0,12.96,2,130,165672,282411935,13.11,100,1,13.66,15,1,12.98,200,2,13.98,2,1,12.96,2,1,13.99,100,1,12.86,100,1,14.24,100,1,12.73,100,1,14.48,700,1,12.71,100,1,14.53,100,1,12.50,700,1,14.54,700,1,12.46,100,1,14.56,700,1,12.43,700,1,14.57,200,2,12.42,700,1,14.60,100,1,ARL,339356397
2025-07-17T16:13:06.224898389Z,2025-07-17T16:13:06.224732787Z,10,2,1108,C,A,0,13.99,100,0,165602,282413599,13.11,100,1,13.66,15,1,12.98,200,2,13.98,2,1,12.96,2,1,14.24,100,1,12.86,100,1,14.48,700,1,12.73,100,1,14.53,100,1,12.71,100,1,14.54,700,1,12.50,700,1,14.56,700,1,12.46,100,1,14.57,200,2,12.43,700,1,14.60,100,1,12.42,700,1,14.68,700,1,ARL,339224109
2025-07-17T16:13:06.224898389Z,2025-07-17T16:13:06.224732787Z,10,2,1108,A,A,0,13.67,100,130,165602,282413599,13.11,100,1,13.66,15,1,12.98,200,2,13.67,100,1,12.96,2,1,13.98,2,1,12.86,100,1,14.24,100,1,12.73,100,1,14.48,700,1,12.71,100,1,14.53,100,1,12.50,700,1,14.54,700,1,12.46,100,1,14.56,700,1,12.43,700,1,14.57,200,2,12.42,700,1,14.60,100,1,ARL,339358233
2025-07-17T16:13:06.225642781Z,2025-07-17T16:13:06.225475518Z,10,2,1108,C,A,0,15.04,100,0,167263,282413677,13.11,100,1,13.66,15,1,12.98,200,2,13.67,100,1,12.96,2,1,13.98,2,1,12.86,100,1,14.24,100,1,12.73,100,1,14.48,700,1,12.71,100,1,14.53,100,1,12.50,700,1,14.54,700,1,12.46,100,1,14.56,700,1,12.43,700,1,14.57,200,2,12.42,700,1,14.60,100,1,ARL,339209257
2025-07-17T16:13:06.225642781Z,2025-07-17T16:13:06.225475518Z,10,2,1108,A,A,0,14.73,100,0,167263,282413677,13.11,100,1,13.66,15,1,12.98,200,2,13.67,100,1,12.96,2,1,13.98,2,1,12.86,100,1,14.24,100,1,12.73,100,1,14.48,700,1,12.71,100,1,14.53,100,1,12.50,700,1,14.54,700,1,12.46,100,1,14.56,700,1,12.43,700,1,14.57,200,2,12.42,700,1,14.60,100,1,ARL,339358293
2025-07-17T16:13:06.225642781Z,2025-07-17T16:13:06.225475906Z,10,2,1108,C,A,0,14.60,100,128,166875,282413678,13.11,100,1,13.66,15,1,12.98,200,2,13.67,100,1,12.96,2,1,13.98,2,1,12.86,100,1,14.24,100,1,12.73,100,1,14.48,700,1,12.71,100,1,14.53,100,1,12.50,700,1,14.54,700,1,12.46,100,1,14.56,700,1,12.43,700,1,14.57,200,2,12.42,700,1,14.68,700,1,ARL,339226021
2025-07-17T16:13:06.225995297Z,2025-07-17T16:13:06.225829921Z,10,2,1108,A,A,0,14.28,100,130,165376,282413699,13.11,100,1,13.66,15,1,12.98,200,2,13.67,100,1,12.96,2,1,13.98,2,1,12.86,100,1,14.24,100,1,12.73,100,1,14.28,100,1,12.71,100,1,14.48,700,1,12.50,700,1,14.53,100,1,12.46,100,1,14.54,700,1,12.43,700,1,14.56,700,1,12.42,700,1,14.57,200,2,ARL,339358333
2025-07-17T16:13:06.226789913Z,2025-07-17T16:13:06.226624084Z,10,2,1108,C,A,0,15.38,100,0,165829,282413738,13.11,100,1,13.66,15,1,12.98,200,2,13.67,100,1,12.96,2,1,13.98,2,1,12.86,100,1,14.24,100,1,12.73,100,1,14.28,100,1,12.71,100,1,14.48,700,1,12.50,700,1,14.53,100,1,12.46,100,1,14.54,700,1,12.43,700,1,14.56,700,1,12.42,700,1,14.57,200,2,ARL,339206141
2025-07-17T16:13:06.226789913Z,2025-07-17T16:13:06.226624084Z,10,2,1108,A,A,0,15.04,100,130,165829,282413738,13.11,100,1,13.66,15,1,12.98,200,2,13.67,100,1,12.96,2,1,13.98,2,1,12.86,100,1,14.24,100,1,12.73,100,1,14.28,100,1,12.71,100,1,14.48,700,1,12.50,700,1,14.53,100,1,12.46,100,1,14.54,700,1,12.43,700,1,14.56,700,1,12.42,700,1,14.57,200,2,ARL,339358349
2025-07-17T16:13:06.226882302Z,2025-07-17T16:13:06.226716697Z,10,2,1108,C,A,0,14.96,100,0,165605,282413745,13.11,100,1,13.66,15,1,12.98,200,2,13.67,100,1,12.96,2,1,13.98,2,1,12.86,100,1,14.24,100,1,12.73,100,1,14.28,100,1,12.71,100,1,14.48,700,1,12.50,700,1,14.53,100,1,12.46,100,1,14.54,700,1,12.43,700,1,14.56,700,1,12.42,700,1,14.57,200,2,ARL,339207505
2025-07-17T16:13:06.226882302Z,2025-07-17T16:13:06.226716697Z,10,2,1108,A,A,0,14.63,100,130,165605,282413745,13.11,100,1,13.66,15,1,12.98,200,2,13.67,100,1,12.96,2,1,13.98,2,1,12.86,100,1,14.24,100,1,12.73,100,1,14.28,100,1,12.71,100,1,14.48,700,1,12.50,700,1,14.53,100,1,12.46,100,1,14.54,700,1,12.43,700,1,14.56,700,1,12.42,700,1,14.57,200,2,ARL,339358353
2025-07-17T16:13:06.229858538Z,2025-07-17T16:13:06.229693020Z,10,2,1108,C,A,0,13.98,2,0,165518,282413801,13.11,100,1,13.66,15,1,12.98,200,2,13.67,100,1,12.96,2,1,14.24,100,1,12.86,100,1,14.28,100,1,12.73,100,1,14.48,700,1,12.71,100,1,14.53,100,1,12.50,700,1,14.54,700,1,12.46,100,1,14.56,700,1,12.43,700,1,14.57,200,2,12.42,700,1,14.63,100,1,ARL,339207129
2025-07-17T16:13:06.229858538Z,2025-07-17T16:13:06.229693020Z,10,2,1108,A,A,0,13.81,2,130,165518,282413801,13.11,100,1,13.66,15,1,12.98,200,2,13.67,100,1,12.96,2,1,13.81,2,1,12.86,100,1,14.24,100,1,12.73,100,1,14.28,100,1,12.71,100,1,14.48,700,1,12.50,700,1,14.53,100,1,12.46,100,1,14.54,700,1,12.43,700,1,14.56,700,1,12.42,700,1,14.57,200,2,ARL,339358409
2025-07-17T16:13:06.235594115Z,2025-07-17T16:13:06.235428434Z,10,2,1108,C,A,0,17.76,100,0,165681,282414050,13.11,100,1,13.66,15,1,12.98,200,2,13.67,100,1,12.96,2,1,13.81,2,1,12.86,100,1,14.24,100,1,12.73,100,1,14.28,100,1,12.71,100,1,14.48,700,1,12.50,700,1,14.53,100,1,12.46,100,1,14.54,700,1,12.43,700,1,14.56,700,1,12.42,700,1,14.57,200,2,ARL,339208377
2025-07-17T16:13:06.235594115Z,2025-07-17T16:13:06.235428434Z,10,2,1108,A,A,0,17.37,100,130,165681,282414050,13.11,100,1,13.66,15,1,12.98,200,2,13.67,100,1,12.96,2,1,13.81,2,1,12.86,100,1,14.24,100,1,12.73,100,1,14.28,100,1,12.71,100,1,14.48,700,1,12.50,700,1,14.53,100,1,12.46,100,1,14.54,700,1,12.43,700,1,14.56,700,1,12.42,700,1,14.57,200,2,ARL,339358609
